hostname,bv,rhk,li,teff,prot,ruwe
WASP-99,0.6000000238418579,,,6051.297916282895,,0.85009
WASP-100,0.31933333973089856,,,6754.008706510417,,1.173502
WASP-101,0.43700000643730164,,,6437.531996579392,,1.049931
CoRoT-25,0.8630000054836273,,,5860.19927,,0.874684
CoRoT-26,,,,5347.072,45.29999923706055,5.283095
HAT-P-44,0.886000007390976,,,5088.307638902765,,1.088115695912679
HAT-P-45,0.7806666791439056,,,6045.480979712702,,0.820179
HAT-P-46,0.7880000174045563,,,6166.214700137868,,0.833491
HATS-5,0.8090000152587891,,,5268.858383683894,,0.9659685095367432
CoRoT-24,1.055999994277954,,,4881.901470036764,,0.953121
HATS-4,0.8475000262260437,,,5339.82027641369,,1.04574
CoRoT-22,0.7960000038146973,,,5740.669384615385,,1.003375
Kepler-412,0.6794999986886978,,,5853.8448126875,17.217666943868,1.009961
WASP-117,0.5520000159740448,,,6012.695145511968,,0.9927839904632568
WASP-104,0.828000009059906,,,5169.716239741234,,0.9183549988079072
WASP-106,0.6329999963442484,,,6158.283847724185,,1.009684486886978
WASP-94 A,0.6899999976158142,,,6164.752347079387,,1.0542415095367432
WASP-69,1.0041999816894531,,,4677.022346110907,,1.039239660149892
WASP-70 A,0.7419999837875366,,,5769.98769283854,,1.1325739785423279
WASP-84,0.8525000065565109,,,5260.833277166193,,0.9153600088214875
Kepler-289,0.6299999952316284,,,6013.605840334535,13.451616662216187,0.946911
HIP 116454,0.9070000052452087,,,5021.278786239226,,1.0252579850591024
Kepler-755,0.9536666870117188,,,4988.034749022166,29.867713928222656,1.0202019952316284
Kepler-445,,,,3311.068060117187,2.98415,0.86496
Kepler-1734,0.7559999823570251,,,5756.694247470238,48.459999084472656,0.9776949856948853
WASP-82,0.4114999920129776,,,6326.263697583575,,1.007089
K2-3,1.3589999675750732,,,3896.4016634114582,19.889999389648438,1.113734
WASP-20,0.5649999976158142,,,5950.48935483871,,25.25814588964844
Kepler-265,0.6399999856948853,,,5820.820670679209,13.6899995803833,1.061568
CoRoT-28,1.222499966621399,,,5101.6957062500005,,0.970804
CoRoT-29,1.1440000534057617,,,5153.913076923077,,1.118068
HAT-P-54,1.3270000219345093,,,4274.250227929688,15.103333473205566,1.194478
HATS-6,1.503999948501587,,,3912.8894265625,,1.179058
Kepler-756,,,,5403.960647058824,26.432166417439777,3.330856
HATS-9,0.8100000023841858,,,5522.160043478261,,0.9307489992847442
HATS-10,0.7090000212192535,,,5843.29125,,1.108660993801117
HAT-P-55,0.6639999747276306,,,5786.937283528646,,0.999963489271164
HATS-8,,,,5502.8356,,0.861043
WASP-74,0.7152500003576279,,,5895.446948861607,,0.943267
WASP-83,0.3759999945759773,,,5321.96267953726,,1.0462000185966491
WASP-89,0.9390000104904175,,,5039.11791796875,,1.084768
K2-4,1.3370000123977661,,,4019.53264991806,19.610000610351562,1.0633330214576722
K2-5,1.3839999437332153,,,4118.50234,,1.071025
K2-6,,,,5532.314547999215,,0.9504850035762786
K2-7,0.6890000104904175,,,5527.290482205726,,1.0345726822433472
K2-8,1.1180000305175781,,,4780.072783089718,,1.263855
K2-9,,,,3596.8305660282817,,1.07464
K2-19,0.7960000038146973,,,5391.92202075674,20.039415946411133,1.0378809890327454
K2-10,0.7099999785423279,,,5580.615320712209,19.998184,0.955356
K2-11,0.8550000190734863,,,5130.631401773488,22.855034,0.9499513360354106
K2-12,0.7179999947547913,,,5669.578425229779,15.99852,0.889098
K2-13,0.7419999837875366,,,5525.124077736481,,1.0864099976158141
K2-14,,,,3937.180220234375,,1.116107
K2-15,0.8270000219345093,,,4957.302019715073,,0.956052
K2-16,0.9929999709129333,,,4665.134007978219,,1.014886489271164
K2-17,1.3079999685287476,,,3957.8283304671327,14.8100004196167,1.222717
K2-18,1.5126667022705078,,,3524.190533561563,37.51428560529437,1.2076769737739563
HAT-P-56,0.49406720999752507,,,6545.737930618459,,0.862581
HATS-13,0.8069999814033508,,,5446.290977103365,,1.032391
HATS-14,0.8650000095367432,,,5296.382965013588,,0.983384
KELT-8,0.7119999825954437,,,5682.63521609375,23.0,0.9870079868869781
K2-21,1.2769999504089355,,,3985.9032310476555,19.329999923706055,1.0529504976158142
K2-22,1.4450000524520874,,,3766.9849196020946,,1.0233865
Kepler-453,0.7350000143051147,,,5515.170534832176,10.519770457763672,1.0462720290870666
HAT-P-57,0.37728154819661963,,,6900.473532263158,,1.049798
Kepler-757,0.8649999797344208,,,5371.754097436611,28.732500076293945,1.1461224785423278
HAT-P-50,0.5199999809265137,,,6239.15448826069,,1.236424
HAT-P-51,0.8209999799728394,,,5438.885960966435,,0.9630565209808349
HAT-P-52,1.051499992609024,,,5018.465725520834,,1.148199
HAT-P-53,0.8230000138282776,,,5936.167710302707,15.0,1.419892
WASP-135,0.9460000097751617,,,5219.59961352983,,1.099962
Kepler-758,,,,6239.327094460227,,1.068201
KIC 3558849,0.6439999938011169,,,6063.175960797991,27.040000915527344,0.930961
KOI-7892,0.7310000061988831,,,6202.818282910156,31.8099,1.003422
Kepler-759,0.8140000104904175,,,5788.410841471355,29.6200008392334,2.655261
KIC 10525077,0.4729999899864197,,,5590.804941297793,59.400001525878906,0.9514869952316285
K2-25,1.878999948501587,,,3392.415112614942,1.844099998474121,1.285502976158142
K2-26,1.440000057220459,,,3812.2930500616776,,1.153643
WASP-90,0.515999972820282,,,6241.2901371875,,1.3667525076293945
KELT-4 A,0.5632500126957893,,,6238.766272727273,,0.8737
KELT-14,0.7143333156903585,,,5761.157176349432,,0.980533
KELT-15,0.4843333264191945,,,6216.919963482863,,0.84476
K2-29,0.8495000004768372,,,5294.31636816907,5.25,1.3070509837875366
HATS-17,0.7159999907016754,,,5749.718979558491,,0.9490629988079071
K2-30,0.9760000109672546,,,5230.0686234085715,,1.1127385262260439
KELT-10,0.6159999966621399,,,5887.638347209822,,0.887109
TRAPPIST-1,,,,2708.79125,3.29,
K2-34,0.7254999876022339,,,6047.714303083134,,1.0947816825612386
WASP-119,0.7739999890327454,,,5642.7114475655035,,1.0375456790644328
WASP-126,0.6866666674613953,,,5630.000179474532,,0.805234
WASP-129,0.4195000007748604,,,5895.664411852678,,0.958749
WASP-133,0.7300000190734863,,,5645.691292897727,,0.940836492609024
Kepler-1647,0.6600000262260437,,,6107.908982580237,11.039999961853027,0.973585
WASP-120,0.4353333314259847,,,6368.490482924107,,0.9332925112056732
WASP-123,0.5855000168085098,,,5646.305437934028,,0.882164
HATS-25,0.7124999761581421,,,5697.9491278125,,0.8642939952316284
HATS-26,0.5944999754428864,,,6042.748039257813,,1.0073420073909758
HATS-27,0.47200000286102295,,,6476.042361413042,,1.0215694876022339
HATS-28,0.7604999840259552,,,5474.469859765625,,1.056122
HATS-29,0.7475000023841858,,,5617.77046306674,,0.998547316485087
HATS-30,0.5899999737739563,,,5883.347386979167,13.0,0.9348533333333333
Kepler-502,0.7300000190734863,,,6054.719096144154,39.868428474121096,0.963947
WASP-121,0.5090000132719675,,,6580.600858398438,,1.059777
HATS-15,0.9465000033378601,,,5099.716949707032,,1.949153
HATS-16,0.6909999847412109,,,5768.592290364582,12.350000381469727,1.0853385200271606
WASP-157,0.39050000347197056,,,5652.513858940973,27.809999465942383,1.1304360038146972
K2-38,0.8490000069141388,,,5495.051627804445,,1.2315869904632568
HIP 41378,0.4842041577432923,,,6255.963467039434,,1.067394
WASP-113,0.7224999964237213,,,5700.290105412711,10.5600004196167,0.8576599916553498
WASP-114,0.7269999980926514,,,5832.283584895833,11.0,0.9567534933242798
BD+20 594,0.8713333209355673,,,5666.163508940973,,0.8742904973773956
Kepler-760,,,,5235.079901506696,,0.957461
K2-95,,,,3443.632994918982,23.856555658976237,1.0173635047683716
Kepler-266,0.871999979019165,,,5653.887248322266,12.869999885559082,0.996542
KELT-17,0.3199999928474426,,,7517.180091947115,,0.962054
WASP-92,0.4919999986886978,,,6027.136073549107,,1.085494
WASP-93,0.4646666646003723,,,6681.241509765625,,1.131472
WASP-118,0.5185000002384186,,,6339.505678049396,,0.927239
HAT-P-65,0.6620000004768372,,,5816.094788648897,13.300000190734863,1.196839
HAT-P-66,0.5595000088214874,,,6099.300059493372,,0.9596465126361846
HATS-11,0.6389999985694885,,,5979.5955454545465,,1.1252854828338623
HATS-12,0.5024999976158142,,,6338.141086576705,,10.274248076293945
Kepler-761,0.8410000205039978,,,5704.68452985026,17.855999755859376,1.077828
WASP-130,0.7120000123977661,,,5601.3615046875,,1.0693525190734863
WASP-131,0.5162499994039536,,,5952.677639041073,,1.6942850286102296
WASP-132,1.0759999752044678,,,4775.34344221444,,0.938002
WASP-139,0.8519999980926514,,,5174.6546850873165,,0.9217783444595337
WASP-140,0.7690000136693319,,,5322.266889038086,10.229000091552734,1.104008
WASP-141,0.621999979019165,,,5957.539881610577,18.0,0.9626470092983246
WASP-142,0.6610000133514404,,,5980.14012983631,,0.9991084864101409
HATS-31,0.5810000002384186,,,5991.889933593749,,1.049563
HATS-32,0.7440000176429749,,,5599.773227272727,16.0,1.1048434728202818
HATS-33,0.729500025510788,,,5645.430382165949,19.0,1.0570734780654907
HATS-34,0.7549999952316284,,,5394.8227655468745,,1.0433216584014893
Kepler-418,,,,5881.524393896485,49.130001068115234,0.929224
WASP-127,0.6685000061988831,,,5764.492992578125,,1.16060068065389
WASP-136,0.45125000178813934,,,6364.713489872231,,1.0280870166893006
WASP-138,0.5164999961853027,,,6218.936705374999,,1.046814
K2-101,1.059333324432373,,,4699.7904470259355,10.879999775886535,0.9985675047683715
K2-102,1.1100000143051147,,,4551.4603812097685,10.99800024986267,1.0186970035762788
EPIC 211822797,1.4520000219345093,,,3952.758561928353,15.403749747276306,1.01971
XO-6,0.41700000564257306,,,6696.774682059151,,1.10112
EPIC 220674823,,,,5394.512836707302,25.799999237060547,1.039270999364217
WASP-53,0.9555000066757202,,,4959.411485859376,,0.8905809910990398
WASP-81,0.6565000116825104,,,5805.055995108696,,1.017522006198883
KELT-16,0.4545000046491623,,,6392.678664496529,,1.214048
HD 106315,0.4569999873638153,,,6227.575853372465,,0.9441959988079072
HATS-22,1.0374999642372131,,,4788.772515186299,,0.9663965023841858
Kepler-474,0.7580000162124634,,,5731.336129538691,77.1935560563151,1.008407
HATS-23,0.6890000104904175,,,5695.902573807565,,1.027191
HATS-24,0.5710000097751617,,,6176.140509868422,,0.973285
Kepler-768,,,,4958.968812903226,27.307499885559082,1.042418
HAT-P-67,0.5320000052452087,,,6398.783925202547,,0.986208
Kepler-150,0.756000022093455,,,5525.8230566406255,17.509600257873537,1.006113
Qatar-3,0.44749999046325684,,,5911.43867796224,,1.862107
Qatar-4,1.0010000169277191,,,5120.122899325284,,0.933493
Qatar-5,0.49149999022483826,,,5601.737831692708,,0.937811
LHS 1140,1.7309999465942383,,,3459.55625,,1.117059
KELT-12,0.7264999747276306,,,6234.39918461914,,0.971804998807907
KELT-11,0.840285701411111,,,5328.1627698102675,40.0,1.025651
WASP-167,0.3996666769186656,,,7008.917325195313,1.0729999542236328,0.991611
K2-113,0.7639999985694885,,,5413.586377383659,,0.862313652838389
WASP-91,0.8555000126361847,,,4982.986762239582,,0.952996488079071
WASP-105,0.9039999842643738,,,5081.541488606771,,9.434186
WASP-107,1.8583333492279053,,,4355.64404726895,16.40999984741211,1.4618739809265135
CoRoTID 223977153,0.6810000141461691,,0.0638,5834.151465749999,,0.873325
K2-117,1.5080000162124634,,,3880.2481176706697,18.780000686645508,1.035467476158142
K2-118,0.9819999933242798,,,4706.253743448089,19.979999542236328,1.01041
K2-125,1.6579999923706055,,,3688.8984375,,0.960166
K2-128,1.121999979019165,,,4546.973175662309,,1.111300978542328
K2-129,1.5429999828338623,,,3635.2141857142856,,1.232942
K2-130,1.159000039100647,,,4457.765386818273,16.809999465942383,1.035179521457672
K2-131,0.9380000233650208,,,5110.969263755787,4.420000076293945,1.0663623441416423
K2-132,1.0379999876022339,,,4888.750080871798,,1.0950429952316285
WASP-151,0.6650000214576721,,,5778.984081801471,14.800000190734863,0.9605135
WASP-153,0.8769999742507935,,,5562.910337101726,11.699999809265137,0.965787
WASP-156,0.972000002861023,,,4938.986102746212,,1.0998456584014893
MASCARA-1,0.24433333426713943,,,7566.565913737903,,0.9865675035762786
GJ 9827,1.3380000591278076,,,4202.453390234375,,0.963305
KELT-20,0.0829999993244807,,,8962.637614118303,29.5334,0.977784
NGTS-1,1.3826666673024495,,,3949.7712061035154,,1.046782
K2-136,1.1545000076293945,,,4281.429159995072,11.904333432515463,1.087450509536743
K2-137,1.5089999437332153,,,3573.3059205193017,,1.192525
K2-139,0.804999977350235,,,5279.21673203125,17.299999237060547,0.7885059942779541
Kepler-80,1.1660000085830688,,,4351.9532868413,23.584856850760325,1.025026
KOI-351,0.7080000042915344,,,5987.516689096967,13.640000343322754,1.021989
Kepler-500,0.8264999985694885,,,5671.179072068966,21.078032031280518,0.951013
Kepler-269,,,,5533.720470138889,39.849998474121094,1.014866
K2-140,0.7239999771118164,,,5530.611593312537,17.0,1.0368674952316286
HATS-50,0.6840000152587891,,,5612.718185714286,,1.094389012397766
HATS-51,0.7360000014305115,,,5691.005259046052,,0.953391
HATS-52,0.7160000205039978,,,5856.088808695652,,1.0188670047683717
HATS-53,0.7580000162124634,,,5546.724952665441,,0.981413
K2-138,0.8450000286102295,,,5088.224688133691,,0.9919999988079071
Kepler-775,0.8229999840259552,,,5307.442182369731,39.71000003814697,0.9662124999999999
KELT-19 A,0.3959999978542328,,,7358.559196661932,,1.059966
K2-141,0.9634999930858612,,,4342.519326664721,7.0,1.2099179809265137
K2-147,1.437999963760376,,,3818.347142857143,36.290000915527344,1.098863
Kepler-776,1.0920000076293945,,,5012.660133333334,48.34000015258789,1.010621
K2-149,1.5110000371932983,,,3849.4153765791284,,1.1426635262260438
K2-150,1.5240000486373901,,,3475.1998691405515,,1.162125011920929
K2-152,1.3700000047683716,,,4012.742081420834,15.470000267028809,1.0020000035762786
K2-153,1.4769999980926514,,,3960.8942607584636,38.66999816894531,1.231352
K2-154,1.4270000457763672,,,4161.7265303602435,,1.016003
KELT-21,0.09949999675154686,,,8118.465663085937,,0.978396
Kepler-1654,0.8080000281333923,,,5679.51858852983,38.47999954223633,0.941726
K2-232,0.6103333234786987,,,5811.891864147639,,0.9887180047683716
K2-231,0.7919999957084656,,,5463.518694226854,-13.0,1.0362946682561238
HATS-39,0.4860000014305115,,,6629.20492547743,,3.151771
HATS-40,0.48399999737739563,,,6520.112584087171,,1.047509
HATS-41,0.49399998784065247,,,6382.837255862092,,1.036603
HATS-42,0.6259999871253967,,,6057.903060980902,,1.033071
KPS-1,0.9160000085830688,,,5009.202199739583,,1.069829
K2-233,0.8675000071525574,,,4874.628694308035,,0.9148453423932393
HATS-43,0.8949999809265137,,,5096.175827059659,,1.046433
HATS-44,1.0800000429153442,,,4894.4810396875,,1.025086
HATS-45,0.5379999876022339,,,6440.945255555555,,0.90658
HATS-46,0.7379999756813049,,,5463.274525117187,,0.9955590064373017
HATS-7,1.018999993801117,,,4950.390187109375,,0.9235590143051147
NGTS-3 A,0.8090000152587891,,,5448.739914620536,,1.067597
HD 89345,0.8236000061035156,,,5421.193040166254,,1.0937656797002158
K2-239,1.656000018119812,,,3496.480729919116,,1.109324011920929
K2-240,1.4490000009536743,,,3808.3178562968747,10.979999542236328,1.0700839976158143
K2-237,0.5889999866485596,,,6299.790666725851,,1.104411
K2-238,0.8050000071525574,,,5541.25,,8.79208
K2-241,0.8320000171661377,,,5192.062884457237,,1.099408
K2-242,1.4589999914169312,,,3664.5427393694195,21.690000534057617,1.020684
K2-243,0.5059999972581863,,,6191.128467368717,,1.0957683123524984
K2-245,,,,5836.992691826924,,1.006647
K2-246,0.6700000166893005,,,5512.2374375,,0.936857
K2-247,1.25600004196167,,,4014.7229745623813,23.40999984741211,1.0852385166893006
K2-248,0.8330000042915344,,,5436.2884575937505,,1.076536999364217
K2-249,0.7480000257492065,,,5721.0850944809645,,1.098782007947286
K2-250,0.9290000200271606,,,5023.5048418154765,,1.23018
K2-251,1.5509999990463257,,,3761.2582606305805,17.450000762939453,1.044935
K2-252,0.9559999704360962,,,5023.423050130208,,0.994187
K2-253,0.9380000233650208,,,5353.508793489583,16.690000534057617,1.017704
K2-254,1.2039999961853027,,,4489.969428571429,,1.126236
K2-255,1.2059999704360962,,,4427.406797981771,,1.103781
K2-257,1.4789999723434448,,,3865.626111111111,20.84000015258789,1.041929
K2-258,0.5979999899864197,,,5751.823531829044,,0.9582490120798747
Kepler-128,0.6039999723434448,,,6020.680027757033,13.069999694824219,0.9858239998410543
K2-260,0.5270000100135803,,,6367.739165714285,,1.1164774856948854
K2-261,0.8659999966621399,,,5454.10465798611,,0.84542
WASP-174,0.5109999775886536,,,6347.09906183594,,1.1139366526794434
Wolf 503,1.0,,,4681.3497765625,,0.9779599761581421
K2-264,,,,3564.6115486296685,21.57799949645996,1.0194989904632568
NGTS-2,0.5805000066757202,,,6555.989699363426,,1.1155950262260437
EPIC 246851721,0.5509999990463257,,,6422.338740234375,,1.174367
K2-266,1.1920000314712524,,,4373.796771940104,,0.999871
WASP-144,0.9509999752044678,,,5021.94112890625,,3.213839005722046
WASP-145 A,1.0,,,4730.444785373264,,1.115317
WASP-158,0.5669999718666077,,,6198.543659342448,,1.4506610128746034
WASP-159,0.628000020980835,,,5852.899198437501,,1.0123789847412108
WASP-162,0.8429999947547913,,,5422.817936060856,,1.0695894899864196
WASP-168,0.5590000152587891,,,5944.105823082386,,0.8537969940395356
WASP-172,0.421999990940094,,,7014.2779222222225,,0.971817
WASP-173 A,0.7524999976158142,,,5808.113972167968,7.809999942779541,1.0001854947547912
WASP-147,0.6290000081062317,,,5762.677207201086,,1.0527110219345093
WASP-160 B,0.8970000147819519,,,5159.5500528782895,,1.039328
WASP-164,0.6899999976158142,,,5627.065096168155,17.809999465942383,1.060823495946884
WASP-165,0.7289999723434448,,,5639.551434754886,,1.0064063164850872
Kepler-777,1.375,,,4051.108432432432,17.937999725341797,1.015385
HD 39091,,,,5980.104403645833,,1.018942
K2-284,1.3910000324249268,,,4165.147147615132,6.920000076293945,1.193214
Kepler-778,1.055999994277954,,,5140.20792390625,39.439998626708984,0.935204
HATS-59,0.7760000228881836,,,5595.642600000001,,1.06431
CoRoT-21,0.8259999752044678,,,6118.0702909090905,,2.723934
WASP-161,0.6234999895095825,,,6412.154640285326,,1.0071655033378601
WASP-163,0.8999999761581421,,,5719.026445012019,,0.914936
WASP-170,0.8090000152587891,,,5356.9281789375,7.75,0.9708070004768372
K2-285,0.8849999904632568,,,4956.579329506412,,0.8504725023841858
K2-286,1.2070000171661377,,,4147.216794382516,,1.0926300262260438
K2-287,0.8454999923706055,,,5485.134308954584,,1.0257805047683717
K2-288 B,1.430999994277954,,,3796.25,,2.212298
HATS-60,0.753000020980835,,,5622.830530742188,,1.077169
HATS-62,0.847000002861023,,,5417.17475,,0.9909725047683715
HATS-64,0.4970000088214874,,,6540.675181818181,,0.932164
HATS-65,0.5920000076293945,,,6198.819224386161,,0.9946460026226044
HATS-66,0.5249999761581421,,,6477.25699248798,,1.0521
HATS-67,0.5540000200271606,,,6386.352,,0.948664
HATS-68,0.5350000262260437,,,6006.150267066484,,0.9801943411216736
HATS-69,0.9599999785423279,,,5060.995739843751,,0.917152
K2-290,0.6363333264986674,,,6015.970136363636,,1.019601
Kepler-779,1.4199999570846558,,,3722.0091072152663,29.256999969482422,1.0656539809265135
K2-291,0.7240000069141388,,,5636.444997625001,18.678049919616697,0.9871204892711639
LHS 3844,1.7020000219345093,,,3257.53192,,1.057006
HD 202772 A,0.5149999856948853,,,6248.294074074074,,1.008565
K2-292,0.7730000019073486,,,5810.276936046716,,0.8978116696866353
HATS-70,0.20399999618530273,,,8186.1576355698535,,0.963679
Kepler-499,1.0509999990463257,,,5157.088444746767,17.979999542236328,0.915702
GJ 143,,,,4532.774061588541,,0.910495
HD 219666,0.5540000200271606,,,5539.584737611607,,1.014053
HD 1397,0.7484444512261285,,,5486.544959031951,,0.9977005095367432
